,,,sensor_id,sensor_id,location_type,location_type,temperature_c,temperature_c,humidity_pct,humidity_pct,wind_speed_kmh,wind_speed_kmh,precipitation_mm,precipitation_mm,traffic_density_score,traffic_density_score,co2_ppm,co2_ppm,no2_ppb,no2_ppb,pm2.5,pm2.5,pm10,pm10,aqi_category,aqi_category
SNS-048,Roadside,2026-06-21,SNS-048,SNS-048,Roadside,Roadside,17.1,17.6,72.1,72.8,1.2,1.3,0.0,0.0,0.37,0.39,467.3,493.3,24.9,37.1,46.3,48.3,67.2,75.1,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-048,Roadside,2026-06-26,SNS-048,SNS-048,Roadside,Roadside,17.7,18.5,70.1,80.7,1.8,2.0,0.0,0.0,0.5,0.54,497.9,497.9,22.5,29.4,41.8,52.6,60.7,76.3,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-048,Roadside,2026-07-01,SNS-048,SNS-048,Roadside,Roadside,19.8,19.8,65.0,65.0,2.6,2.6,0.0,0.0,0.2,0.2,450.8,450.8,17.1,17.1,33.6,33.6,45.9,45.9,Moderate,Moderate
SNS-048,Roadside,2026-07-06,SNS-048,SNS-048,Roadside,Roadside,17.5,21.6,59.9,70.6,6.4,13.3,0.0,0.0,0.01,0.36,411.0,429.9,1.3,25.9,16.0,35.2,30.0,49.2,Moderate,Unhealthy for Sensitive
SNS-048,Roadside,2026-07-11,SNS-048,SNS-048,Roadside,Roadside,18.0,21.1,61.5,76.9,1.6,8.4,0.0,0.0,0.06,0.49,437.3,480.6,5.3,30.7,24.4,46.4,37.7,72.6,Moderate,Unhealthy for Sensitive
SNS-048,Roadside,2026-07-16,SNS-048,SNS-048,Roadside,Roadside,18.4,22.0,70.0,77.8,2.2,6.3,0.0,0.0,0.05,0.73,446.8,510.8,10.5,40.5,33.0,53.8,59.0,76.2,Moderate,Unhealthy for Sensitive
SNS-048,Roadside,2026-07-21,SNS-048,SNS-048,Roadside,Roadside,18.4,19.8,60.1,79.8,0.7,6.1,0.0,10.0,0.37,0.88,485.2,490.1,29.9,56.6,23.9,50.8,31.5,73.1,Moderate,Unhealthy for Sensitive
SNS-048,Roadside,2026-07-26,SNS-048,SNS-048,Roadside,Roadside,18.8,20.8,65.6,75.1,2.9,8.0,0.0,1.0,0.35,0.53,470.4,483.0,26.2,40.0,27.0,45.5,36.1,72.3,Moderate,Unhealthy for Sensitive
SNS-048,Roadside,2026-07-31,SNS-048,SNS-048,Roadside,Roadside,20.5,20.5,64.1,64.1,1.0,1.0,0.0,0.0,0.44,0.44,494.8,494.8,25.9,25.9,46.5,46.5,69.4,69.4,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-048,Roadside,2026-08-05,SNS-048,SNS-048,Roadside,Roadside,19.0,21.8,61.0,63.1,2.0,5.9,0.0,0.0,0.59,0.85,479.3,521.6,34.6,46.2,39.4,59.6,54.2,91.0,Unhealthy,Unhealthy for Sensitive
SNS-048,Roadside,2026-08-10,SNS-048,SNS-048,Roadside,Roadside,19.6,21.9,62.1,74.5,1.3,1.4,0.0,0.0,0.18,0.4,459.9,477.1,17.2,28.7,41.5,46.7,63.4,68.6,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-048,Roadside,2026-08-15,SNS-048,SNS-048,Roadside,Roadside,22.3,27.7,58.7,68.7,2.3,4.1,0.0,0.0,0.45,0.96,484.0,515.5,22.5,51.2,40.4,54.1,58.8,78.7,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-048,Roadside,2026-08-20,,,,,,,,,,,,,,,,,,,,,,,,
SNS-048,Roadside,2026-08-25,SNS-048,SNS-048,Roadside,Roadside,18.6,21.1,67.2,67.6,7.9,8.8,0.0,0.0,0.35,0.57,430.6,471.1,16.4,31.6,24.4,36.4,38.0,46.4,Moderate,Unhealthy for Sensitive
SNS-048,Roadside,2026-08-30,SNS-048,SNS-048,Roadside,Roadside,23.1,26.4,63.4,73.1,1.1,5.4,0.0,0.0,0.03,0.96,440.6,529.7,10.7,49.6,30.9,61.2,40.5,89.7,Moderate,Unhealthy for Sensitive
SNS-048,Roadside,2026-09-04,SNS-048,SNS-048,Roadside,Roadside,22.5,26.3,57.0,74.6,1.5,6.5,0.0,0.0,0.07,0.9,424.1,509.9,8.1,52.5,21.1,59.4,42.0,89.7,Moderate,Unhealthy for Sensitive
SNS-048,Roadside,2026-09-09,SNS-048,SNS-048,Roadside,Roadside,21.0,23.5,56.6,65.2,3.8,7.3,0.0,1.0,0.07,0.81,449.8,491.6,12.3,39.0,28.4,43.5,46.5,64.9,Moderate,Unhealthy for Sensitive
SNS-048,Roadside,2026-09-14,SNS-048,SNS-048,Roadside,Roadside,25.5,25.5,48.0,48.0,1.6,1.6,0.0,0.0,0.93,0.93,535.2,535.2,50.0,50.0,75.5,75.5,114.2,114.2,Unhealthy,Unhealthy
SNS-049,Industrial,2025-01-01,SNS-049,SNS-049,Industrial,Industrial,22.9,28.1,54.6,61.1,4.2,5.5,0.0,0.0,0.36,0.58,519.0,533.7,16.6,27.9,34.3,48.4,57.3,77.6,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2025-01-06,SNS-049,SNS-049,Industrial,Industrial,25.8,27.8,53.8,60.9,2.8,5.0,0.0,0.0,0.15,0.84,519.8,562.4,18.9,39.2,36.4,63.5,60.3,99.3,Unhealthy,Unhealthy for Sensitive
SNS-049,Industrial,2025-01-11,SNS-049,SNS-049,Industrial,Industrial,24.9,25.0,56.3,62.4,4.0,4.8,0.0,0.0,0.54,0.98,542.7,577.7,29.7,43.2,50.9,67.9,73.1,108.1,Unhealthy,Unhealthy for Sensitive
SNS-049,Industrial,2025-01-16,,,,,,,,,,,,,,,,,,,,,,,,
SNS-049,Industrial,2025-01-21,SNS-049,SNS-049,Industrial,Industrial,26.4,30.6,51.4,65.4,2.0,6.3,0.0,0.0,0.06,0.98,488.5,572.4,8.7,55.2,25.1,64.0,39.0,98.7,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2025-01-26,SNS-049,SNS-049,Industrial,Industrial,27.9,27.9,59.9,59.9,4.5,4.5,0.0,0.0,0.16,0.16,509.1,509.1,15.7,15.7,36.6,36.6,56.9,56.9,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-049,Industrial,2025-01-31,,,,,,,,,,,,,,,,,,,,,,,,
SNS-049,Industrial,2025-02-05,SNS-049,SNS-049,Industrial,Industrial,26.7,31.4,56.1,57.7,2.6,3.6,0.0,0.0,0.01,0.46,490.8,522.3,13.7,28.9,38.3,45.1,52.8,67.3,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-049,Industrial,2025-02-10,SNS-049,SNS-049,Industrial,Industrial,27.1,28.8,54.4,54.8,1.5,2.6,0.0,0.0,0.31,0.97,524.2,601.9,20.6,44.5,39.1,62.5,58.3,100.4,Unhealthy,Unhealthy for Sensitive
SNS-049,Industrial,2025-02-15,SNS-049,SNS-049,Industrial,Industrial,25.4,29.6,47.9,57.9,1.4,7.6,0.0,1.0,0.42,0.84,531.4,575.8,33.7,47.2,35.5,49.7,58.0,68.0,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-049,Industrial,2025-02-20,SNS-049,SNS-049,Industrial,Industrial,27.2,31.7,47.0,52.5,0.9,12.8,0.0,0.0,0.11,0.52,437.9,543.4,13.0,35.2,21.3,52.0,26.6,74.8,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2025-02-25,,,,,,,,,,,,,,,,,,,,,,,,
SNS-049,Industrial,2025-03-02,,,,,,,,,,,,,,,,,,,,,,,,
SNS-049,Industrial,2025-03-07,SNS-049,SNS-049,Industrial,Industrial,30.8,31.1,52.0,53.0,3.4,7.4,0.0,5.0,0.04,0.52,478.2,511.2,11.0,28.3,21.2,38.6,44.3,59.2,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2025-03-12,SNS-049,SNS-049,Industrial,Industrial,32.0,32.0,55.7,55.7,2.2,2.2,0.0,0.0,0.49,0.49,538.7,538.7,24.6,24.6,53.4,53.4,77.9,77.9,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-049,Industrial,2025-03-17,SNS-049,SNS-049,Industrial,Industrial,27.0,33.1,43.0,59.2,0.6,7.7,0.0,0.0,0.16,0.98,504.5,570.8,23.2,52.0,40.1,69.4,65.1,103.8,Unhealthy,Unhealthy for Sensitive
SNS-049,Industrial,2025-03-22,SNS-049,SNS-049,Industrial,Industrial,27.8,27.8,53.5,53.5,6.8,6.8,0.0,0.0,0.43,0.43,500.1,500.1,33.5,33.5,33.5,33.5,42.7,42.7,Moderate,Moderate
SNS-049,Industrial,2025-03-27,SNS-049,SNS-049,Industrial,Industrial,25.8,30.4,41.4,61.4,1.8,3.9,0.0,0.0,0.15,0.89,486.7,562.3,18.7,43.1,36.8,59.7,57.2,91.4,Unhealthy,Unhealthy for Sensitive
SNS-049,Industrial,2025-04-01,SNS-049,SNS-049,Industrial,Industrial,27.7,32.1,45.9,59.6,0.7,8.3,0.0,1.0,0.1,0.9,501.8,589.5,14.5,51.1,34.4,45.2,44.7,67.2,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2025-04-06,SNS-049,SNS-049,Industrial,Industrial,29.4,32.1,52.3,56.0,7.3,10.8,0.0,0.0,0.04,0.52,470.0,495.7,6.1,24.2,32.0,35.5,56.1,56.2,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2025-04-11,SNS-049,SNS-049,Industrial,Industrial,30.2,30.6,51.2,53.3,0.7,9.0,0.0,0.0,0.39,0.87,508.4,589.8,31.7,42.2,39.7,63.6,58.0,97.5,Unhealthy,Unhealthy for Sensitive
SNS-049,Industrial,2025-04-16,SNS-049,SNS-049,Industrial,Industrial,29.0,29.0,51.0,51.0,2.7,2.7,0.0,0.0,0.51,0.51,525.2,525.2,36.3,36.3,52.8,52.8,81.7,81.7,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-049,Industrial,2025-04-21,SNS-049,SNS-049,Industrial,Industrial,29.7,29.7,51.6,51.6,5.2,5.2,0.0,0.0,0.07,0.07,495.0,495.0,13.5,13.5,33.6,33.6,40.6,40.6,Moderate,Moderate
SNS-049,Industrial,2025-04-26,SNS-049,SNS-049,Industrial,Industrial,26.9,32.8,49.7,58.7,2.3,6.0,0.0,0.0,0.06,0.6,452.6,545.2,6.0,27.7,31.9,50.5,52.0,79.7,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2025-05-01,,,,,,,,,,,,,,,,,,,,,,,,
SNS-049,Industrial,2025-05-06,SNS-049,SNS-049,Industrial,Industrial,28.7,28.7,51.4,51.4,4.0,4.0,0.0,0.0,0.02,0.02,483.3,483.3,5.4,5.4,29.3,29.3,37.0,37.0,Moderate,Moderate
SNS-049,Industrial,2025-05-11,SNS-049,SNS-049,Industrial,Industrial,27.0,29.3,48.0,56.5,2.2,7.0,0.0,0.0,0.13,0.54,499.7,539.8,8.1,35.3,39.8,57.4,52.2,86.0,Unhealthy,Unhealthy for Sensitive
SNS-049,Industrial,2025-05-16,SNS-049,SNS-049,Industrial,Industrial,26.8,28.0,52.6,60.5,8.6,9.3,0.0,0.0,0.4,0.6,500.2,512.4,28.4,29.1,36.3,41.0,48.4,57.5,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-049,Industrial,2025-05-21,SNS-049,SNS-049,Industrial,Industrial,22.9,29.0,52.2,65.6,1.1,12.2,0.0,1.0,0.04,0.87,497.7,547.4,11.4,53.3,24.6,44.9,40.4,65.5,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2025-05-26,SNS-049,SNS-049,Industrial,Industrial,20.6,25.7,54.5,55.3,4.4,6.4,0.0,0.0,0.13,0.89,477.3,574.6,26.2,49.1,33.0,60.3,49.8,87.3,Moderate,Unhealthy
SNS-049,Industrial,2025-05-31,SNS-049,SNS-049,Industrial,Industrial,22.6,27.3,56.6,60.8,2.5,5.1,0.0,0.0,0.3,0.86,506.4,558.1,28.8,41.8,41.0,60.9,68.3,87.8,Unhealthy,Unhealthy for Sensitive
SNS-049,Industrial,2025-06-05,SNS-049,SNS-049,Industrial,Industrial,22.8,28.6,63.8,65.7,3.9,6.5,0.0,1.0,0.3,0.47,492.6,528.0,24.5,29.0,22.1,48.0,30.3,68.3,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2025-06-10,SNS-049,SNS-049,Industrial,Industrial,20.2,28.3,46.8,68.0,0.8,5.1,0.0,10.0,0.01,0.56,490.5,556.3,11.2,34.0,23.9,48.8,35.4,85.0,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2025-06-15,SNS-049,SNS-049,Industrial,Industrial,25.9,26.4,61.4,65.8,1.4,7.4,0.0,0.0,0.07,0.8,499.5,548.4,9.9,36.1,32.9,51.7,59.7,73.9,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2025-06-20,SNS-049,SNS-049,Industrial,Industrial,23.5,25.2,58.7,66.8,0.9,6.9,0.0,0.0,0.0,0.54,499.8,516.3,0.5,36.2,34.9,36.4,52.4,56.4,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2025-06-25,SNS-049,SNS-049,Industrial,Industrial,21.1,23.2,66.7,71.9,1.9,5.4,0.0,1.0,0.44,0.57,517.2,549.8,21.5,38.2,28.0,42.3,39.8,60.8,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2025-06-30,SNS-049,SNS-049,Industrial,Industrial,20.1,20.1,57.8,57.8,7.8,7.8,0.0,0.0,0.52,0.52,511.2,511.2,38.8,38.8,43.9,43.9,68.6,68.6,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-049,Industrial,2025-07-05,SNS-049,SNS-049,Industrial,Industrial,20.8,22.1,61.7,67.1,4.8,5.3,0.0,0.0,0.09,0.54,495.4,513.1,13.3,30.4,32.4,50.4,57.6,68.8,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2025-07-10,SNS-049,SNS-049,Industrial,Industrial,20.8,20.8,58.6,58.6,3.6,3.6,0.0,0.0,0.59,0.59,543.1,543.1,31.5,31.5,52.9,52.9,74.7,74.7,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-049,Industrial,2025-07-15,SNS-049,SNS-049,Industrial,Industrial,21.5,21.7,66.8,71.8,1.1,3.9,0.0,0.0,0.76,0.82,543.3,560.6,42.0,43.6,47.9,61.2,76.0,82.9,Unhealthy,Unhealthy for Sensitive
SNS-049,Industrial,2025-07-20,SNS-049,SNS-049,Industrial,Industrial,18.1,18.1,67.3,67.3,8.5,8.5,0.0,0.0,0.08,0.08,460.3,460.3,16.1,16.1,30.2,30.2,47.2,47.2,Moderate,Moderate
SNS-049,Industrial,2025-07-25,,,,,,,,,,,,,,,,,,,,,,,,
SNS-049,Industrial,2025-07-30,SNS-049,SNS-049,Industrial,Industrial,18.3,19.5,66.4,77.0,2.0,7.5,0.0,1.0,0.08,0.87,498.6,581.2,5.7,47.4,25.3,67.1,39.6,101.8,Moderate,Unhealthy
SNS-049,Industrial,2025-08-04,SNS-049,SNS-049,Industrial,Industrial,20.3,21.2,65.7,81.2,4.0,6.5,0.0,5.0,0.01,0.96,454.1,581.4,16.9,47.9,25.0,44.5,32.6,59.1,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2025-08-09,SNS-049,SNS-049,Industrial,Industrial,21.7,21.7,68.7,68.7,1.9,1.9,0.0,0.0,0.13,0.13,516.7,516.7,11.9,11.9,40.3,40.3,55.3,55.3,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-049,Industrial,2025-08-14,SNS-049,SNS-049,Industrial,Industrial,19.7,19.7,70.0,70.0,3.8,3.8,0.0,0.0,0.4,0.4,532.3,532.3,23.5,23.5,40.4,40.4,48.8,48.8,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-049,Industrial,2025-08-19,SNS-049,SNS-049,Industrial,Industrial,21.6,21.6,68.9,68.9,7.5,7.5,0.0,0.0,0.44,0.44,512.4,512.4,31.4,31.4,33.7,33.7,52.5,52.5,Moderate,Moderate
SNS-049,Industrial,2025-08-24,SNS-049,SNS-049,Industrial,Industrial,20.8,21.7,64.6,77.2,0.7,8.3,0.0,0.0,0.03,0.98,481.7,604.1,9.9,46.1,39.6,70.2,57.9,98.4,Unhealthy,Unhealthy for Sensitive
SNS-049,Industrial,2025-08-29,SNS-049,SNS-049,Industrial,Industrial,17.2,23.8,63.1,74.4,0.2,4.7,0.0,0.0,0.09,0.58,490.4,547.9,11.4,39.1,39.5,64.6,58.1,103.3,Unhealthy,Unhealthy for Sensitive
SNS-049,Industrial,2025-09-03,SNS-049,SNS-049,Industrial,Industrial,19.8,20.0,67.3,74.0,0.8,3.0,0.0,0.0,0.36,0.7,537.4,551.2,26.9,38.5,52.4,64.1,80.1,88.8,Unhealthy,Unhealthy for Sensitive
SNS-049,Industrial,2025-09-08,SNS-049,SNS-049,Industrial,Industrial,14.5,22.0,64.1,75.4,1.2,9.2,0.0,1.0,0.01,0.43,467.9,544.7,5.2,26.9,23.7,51.0,33.9,74.3,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2025-09-13,SNS-049,SNS-049,Industrial,Industrial,20.6,20.9,63.4,70.3,1.8,4.3,0.0,0.0,0.12,0.55,512.6,537.5,18.5,23.0,40.5,46.2,58.4,70.2,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-049,Industrial,2025-09-18,SNS-049,SNS-049,Industrial,Industrial,18.2,23.6,61.7,69.9,2.2,12.3,0.0,0.0,0.1,0.96,444.6,571.5,19.2,43.4,18.4,62.8,26.9,89.6,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2025-09-23,SNS-049,SNS-049,Industrial,Industrial,18.4,20.0,61.7,73.3,2.8,14.1,0.0,0.0,0.19,0.74,436.0,555.5,22.2,45.4,18.9,59.9,25.2,90.9,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2025-09-28,,,,,,,,,,,,,,,,,,,,,,,,
SNS-049,Industrial,2025-10-03,SNS-049,SNS-049,Industrial,Industrial,17.7,21.9,56.8,73.9,0.9,4.2,0.0,1.0,0.31,0.87,517.6,569.2,21.4,46.2,26.9,55.8,40.8,83.0,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2025-10-08,SNS-049,SNS-049,Industrial,Industrial,20.8,22.0,57.8,66.3,4.6,5.9,0.0,0.0,0.13,0.33,481.5,484.5,16.7,23.1,31.2,34.7,52.0,57.5,Moderate,Moderate
SNS-049,Industrial,2025-10-13,SNS-049,SNS-049,Industrial,Industrial,20.2,20.2,58.9,58.9,2.0,2.0,0.0,0.0,0.51,0.51,540.3,540.3,25.0,25.0,51.2,51.2,76.4,76.4,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-049,Industrial,2025-10-18,SNS-049,SNS-049,Industrial,Industrial,20.2,24.4,60.1,65.8,0.5,4.8,0.0,0.0,0.08,0.84,492.5,580.9,18.2,42.9,36.1,66.6,44.6,102.7,Unhealthy,Unhealthy for Sensitive
SNS-049,Industrial,2025-10-23,,,,,,,,,,,,,,,,,,,,,,,,
SNS-049,Industrial,2025-10-28,SNS-049,SNS-049,Industrial,Industrial,18.8,27.3,52.9,67.5,0.7,2.7,0.0,1.0,0.15,0.73,512.8,554.0,22.0,37.8,26.4,58.9,45.1,82.7,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2025-11-02,SNS-049,SNS-049,Industrial,Industrial,24.4,26.5,55.0,61.0,1.9,3.5,0.0,10.0,0.87,0.95,576.1,585.2,44.3,51.4,40.8,60.5,64.2,93.6,Unhealthy,Unhealthy for Sensitive
SNS-049,Industrial,2025-11-07,SNS-049,SNS-049,Industrial,Industrial,25.3,26.3,53.0,60.3,2.2,6.2,0.0,0.0,0.32,0.45,506.0,545.7,15.8,27.8,44.5,58.2,70.7,89.8,Unhealthy,Unhealthy for Sensitive
SNS-049,Industrial,2025-11-12,,,,,,,,,,,,,,,,,,,,,,,,
SNS-049,Industrial,2025-11-17,SNS-049,SNS-049,Industrial,Industrial,26.9,29.8,55.2,62.1,1.6,7.5,0.0,0.0,0.45,0.96,524.1,580.0,27.5,46.5,44.7,61.7,64.2,101.0,Unhealthy,Unhealthy for Sensitive
SNS-049,Industrial,2025-11-22,SNS-049,SNS-049,Industrial,Industrial,22.1,27.7,52.9,62.0,1.0,2.6,0.0,0.0,0.03,0.38,483.9,528.4,15.9,21.4,37.8,48.6,57.6,79.1,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-049,Industrial,2025-11-27,SNS-049,SNS-049,Industrial,Industrial,26.2,30.1,48.6,59.7,2.2,7.7,0.0,5.0,0.02,0.95,478.7,565.2,-0.1,50.1,25.8,53.2,41.2,76.0,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2025-12-02,SNS-049,SNS-049,Industrial,Industrial,25.5,26.3,49.0,56.6,2.3,4.0,0.0,0.0,0.04,0.04,483.7,508.3,5.0,6.2,29.3,34.2,41.6,48.6,Moderate,Moderate
SNS-049,Industrial,2025-12-07,SNS-049,SNS-049,Industrial,Industrial,25.9,28.3,51.9,54.1,2.2,6.9,0.0,0.0,0.01,0.5,486.8,515.6,5.7,30.7,37.9,42.1,57.4,63.1,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-049,Industrial,2025-12-12,SNS-049,SNS-049,Industrial,Industrial,26.6,26.6,45.2,48.4,1.6,2.1,0.0,0.0,0.12,0.57,517.5,548.1,14.7,25.6,35.5,51.7,51.7,70.9,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-049,Industrial,2025-12-17,SNS-049,SNS-049,Industrial,Industrial,27.2,29.2,55.8,57.0,1.5,2.5,0.0,0.0,0.45,0.81,522.5,556.1,34.3,38.8,45.9,62.2,68.6,99.7,Unhealthy,Unhealthy for Sensitive
SNS-049,Industrial,2025-12-22,SNS-049,SNS-049,Industrial,Industrial,33.2,33.2,57.4,57.4,2.0,2.0,0.0,0.0,0.01,0.01,485.2,485.2,2.1,2.1,29.5,29.5,44.2,44.2,Moderate,Moderate
SNS-049,Industrial,2025-12-27,SNS-049,SNS-049,Industrial,Industrial,30.5,30.5,60.1,60.1,4.7,4.7,0.0,0.0,0.83,0.83,569.9,569.9,44.3,44.3,62.7,62.7,98.5,98.5,Unhealthy,Unhealthy
SNS-049,Industrial,2026-01-01,,,,,,,,,,,,,,,,,,,,,,,,
SNS-049,Industrial,2026-01-06,SNS-049,SNS-049,Industrial,Industrial,27.0,30.1,43.8,49.2,1.2,6.7,0.0,1.0,0.86,1.0,570.8,595.4,43.5,55.8,38.9,56.2,52.4,86.3,Unhealthy,Unhealthy for Sensitive
SNS-049,Industrial,2026-01-11,SNS-049,SNS-049,Industrial,Industrial,29.5,30.7,42.9,53.0,2.9,4.9,0.0,0.0,0.13,0.74,485.9,553.5,21.0,42.2,36.7,56.3,61.6,82.3,Unhealthy,Unhealthy for Sensitive
SNS-049,Industrial,2026-01-16,SNS-049,SNS-049,Industrial,Industrial,29.8,34.8,43.4,49.8,0.5,6.5,0.0,0.0,0.03,0.71,481.4,555.5,12.2,44.6,26.1,58.4,39.5,87.2,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2026-01-21,SNS-049,SNS-049,Industrial,Industrial,27.3,30.7,46.7,58.1,2.9,10.3,0.0,0.0,0.35,0.39,468.0,530.2,23.0,28.6,22.9,46.5,30.0,68.9,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2026-01-26,SNS-049,SNS-049,Industrial,Industrial,28.9,30.6,49.0,50.9,6.1,6.4,0.0,0.0,0.59,0.79,531.8,532.6,42.9,51.2,45.6,55.3,72.5,76.6,Unhealthy,Unhealthy for Sensitive
SNS-049,Industrial,2026-01-31,SNS-049,SNS-049,Industrial,Industrial,25.7,32.5,46.7,55.3,1.6,4.5,0.0,0.0,0.03,0.54,483.3,544.0,9.9,31.6,30.0,52.5,42.3,70.6,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2026-02-05,SNS-049,SNS-049,Industrial,Industrial,32.9,32.9,44.3,44.3,1.6,1.6,0.0,0.0,0.19,0.19,520.4,520.4,20.0,20.0,42.7,42.7,68.8,68.8,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-049,Industrial,2026-02-10,SNS-049,SNS-049,Industrial,Industrial,29.3,31.7,51.0,56.6,0.8,4.9,0.0,0.0,0.42,0.8,504.6,569.9,22.9,43.1,40.4,68.1,57.9,94.6,Unhealthy,Unhealthy for Sensitive
SNS-049,Industrial,2026-02-15,SNS-049,SNS-049,Industrial,Industrial,32.3,32.3,57.5,57.5,3.5,3.5,0.0,0.0,0.11,0.11,503.6,503.6,18.7,18.7,29.7,29.7,46.5,46.5,Moderate,Moderate
SNS-049,Industrial,2026-02-20,SNS-049,SNS-049,Industrial,Industrial,30.1,30.1,52.8,52.8,2.8,2.8,5.0,5.0,0.02,0.02,495.6,495.6,15.4,15.4,26.2,26.2,38.3,38.3,Moderate,Moderate
SNS-049,Industrial,2026-02-25,SNS-049,SNS-049,Industrial,Industrial,30.3,30.3,49.3,49.3,3.9,3.9,0.0,0.0,0.44,0.44,521.6,521.6,39.5,39.5,43.0,43.0,59.2,59.2,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-049,Industrial,2026-03-02,SNS-049,SNS-049,Industrial,Industrial,22.7,28.7,43.9,58.7,2.5,14.3,0.0,0.0,0.03,0.88,441.7,565.3,19.6,45.1,28.0,55.3,32.8,89.7,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2026-03-07,SNS-049,SNS-049,Industrial,Industrial,26.4,26.4,52.1,52.1,1.9,1.9,0.0,0.0,0.33,0.33,513.8,513.8,20.7,20.7,50.9,50.9,71.8,71.8,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-049,Industrial,2026-03-12,,,,,,,,,,,,,,,,,,,,,,,,
SNS-049,Industrial,2026-03-17,SNS-049,SNS-049,Industrial,Industrial,24.2,29.3,48.3,55.8,2.1,7.5,0.0,0.0,0.01,0.52,466.1,522.6,9.3,27.5,31.9,54.7,48.3,85.4,Moderate,Unhealthy for Sensitive
SNS-049,Industrial,2026-03-22,SNS-049,SNS-049,Industrial,Industrial,25.9,28.4,46.3,56.0,2.4,3.3,0.0,0.0,0.14,0.82,505.4,568.1,19.2,49.4,44.9,58.3,74.2,86.4,Unhealthy,Unhealthy for Sensitive
SNS-049,Industrial,2026-03-27,SNS-049,SNS-049,Industrial,Industrial,23.1,25.1,59.4,61.0,2.8,4.1,0.0,0.0,0.04,0.39,484.5,514.2,9.8,27.4,37.3,41.1,55.0,62.3,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-049,Industrial,2026-04-01,,,,,,,,,,,,,,,,,,,,,,,,
SNS-049,Industrial,2026-04-06,SNS-049,SNS-049,Industrial,Industrial,19.6,25.2,52.0,60.9,1.6,7.3,0.0,0.0,0.39,0.8,537.8,581.7,23.4,45.0,41.4,59.8,58.9,91.0,Unhealthy,Unhealthy for Sensitive
SNS-049,Industrial,2026-04-11,SNS-049,SNS-049,Industrial,Industrial,24.9,28.1,57.3,58.3,5.8,6.2,0.0,1.0,0.45,0.89,530.9,551.4,25.4,52.3,36.7,39.5,58.8,63.4,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-049,Industrial,2026-04-16,SNS-049,SNS-049,Industrial,Industrial,24.7,24.7,54.9,54.9,0.6,0.6,1.0,1.0,0.35,0.35,523.6,523.6,24.1,24.1,29.9,29.9,50.9,50.9,Moderate,Moderate
SNS-049,Industrial,2026-04-21,SNS-049,SNS-049,Industrial,Industrial,24.6,25.5,59.8,71.4,0.4,6.1,0.0,0.0,0.78,0.85,557.6,591.2,33.7,53.6,50.3,64.3,84.7,99.0,Unhealthy,Unhealthy for Sensitive
